CODE	LIBELLE
W0089	Chute de plain-pied due à la glace et la neige, autres lieux précisés, en participant à une activité non précisée
W009	Chute de plain-pied due à la glace et la neige, lieu sans précision
W0090	Chute de plain-pied due à la glace et la neige, lieu sans précision, en pratiquant un sport
W0091	Chute de plain-pied due à la glace et la neige, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0092	Chute de plain-pied due à la glace et la neige, lieu sans précision, en exerçant un travail à des fins lucratives
W0093	Chute de plain-pied due à la glace et la neige, lieu sans précision, en exerçant d'autres formes de travail
W0094	Chute de plain-pied due à la glace et la neige, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0098	Chute de plain-pied due à la glace et la neige, lieu sans précision, en participant à d'autres activités précisées
W0099	Chute de plain-pied due à la glace et la neige, lieu sans précision, en participant à une activité non précisée
W01	Chute de plain-pied résultant de glissade, faux pas et trébuchement [Chute glissade]
W01	Chute de plain-pied résultant de glissade, faux pas et trébuchement [Chute faux pas]
W01	Chute de plain-pied résultant de glissade, faux pas et trébuchement
W010	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile
W0100	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en pratiquant un sport
W0101	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en participant à un jeu et à des activités de loisirs
W0102	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en exerçant un travail à des fins lucratives
W0103	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en exerçant d'autres formes de travail
W0104	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0108	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en participant à d'autres activités précisées
W0109	Chute de plain-pied résultant de glissade, faux pas et trébuchement, domicile, en participant à une activité non précisée
W011	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif
W0110	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en pratiquant un sport
W0111	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en participant à un jeu et à des activités de loisirs
W0112	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en exerçant un travail à des fins lucratives
W0113	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en exerçant d'autres formes de travail
W0114	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0118	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en participant à d'autres activités précisées
W0119	Chute de plain-pied résultant de glissade, faux pas et trébuchement, établissement collectif, en participant à une activité non précisée
W012	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public
W0120	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en pratiquant un sport
W0121	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en participant à un jeu et à des activités de loisirs
W0122	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en exerçant un travail à des fins lucratives
W0123	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en exerçant d'autres formes de travail
W0124	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0128	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en participant à d'autres activités précisées
W0129	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu public, en participant à une activité non précisée
W013	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport
W0130	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en pratiquant un sport
W0131	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en participant à un jeu et à des activités de loisirs
W0132	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en exerçant un travail à des fins lucratives
W0133	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en exerçant d'autres formes de travail
W0134	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0138	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en participant à d'autres activités précisées
W0139	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu de sport, en participant à une activité non précisée
W014	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route
W0140	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en pratiquant un sport
W0141	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en participant à un jeu et à des activités de loisirs
W0142	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en exerçant un travail à des fins lucratives
W0143	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en exerçant d'autres formes de travail
W0144	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0148	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en participant à d'autres activités précisées
W0149	Chute de plain-pied résultant de glissade, faux pas et trébuchement, rue ou route, en participant à une activité non précisée
W015	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce
W0150	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en pratiquant un sport
W0151	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en participant à un jeu et à des activités de loisirs
W0152	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en exerçant un travail à des fins lucratives
W0153	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en exerçant d'autres formes de travail
W0154	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0158	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en participant à d'autres activités précisées
W0159	Chute de plain-pied résultant de glissade, faux pas et trébuchement, zone de commerce, en participant à une activité non précisée
W016	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier
W0160	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en pratiquant un sport
W0161	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en participant à un jeu et à des activités de loisirs
W0162	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en exerçant un travail à des fins lucratives
W0163	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en exerçant d'autres formes de travail
W0164	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0168	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en participant à d'autres activités précisées
W0169	Chute de plain-pied résultant de glissade, faux pas et trébuchement, local industriel et chantier, en participant à une activité non précisée
W017	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole
W0170	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en pratiquant un sport
W0171	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en participant à un jeu et à des activités de loisirs
W0172	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en exerçant un travail à des fins lucratives
W0173	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en exerçant d'autres formes de travail
W0174	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0178	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en participant à d'autres activités précisées
W0179	Chute de plain-pied résultant de glissade, faux pas et trébuchement, exploitation agricole, en participant à une activité non précisée
W018	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés
W0180	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en pratiquant un sport
W0181	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en participant à un jeu et à des activités de loisirs
W0182	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en exerçant un travail à des fins lucratives
W0183	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en exerçant d'autres formes de travail
W0184	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0188	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en participant à d'autres activités précisées
W0189	Chute de plain-pied résultant de glissade, faux pas et trébuchement, autres lieux précisés, en participant à une activité non précisée
W019	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision
W0190	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en pratiquant un sport
W0191	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0192	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en exerçant un travail à des fins lucratives
W0193	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en exerçant d'autres formes de travail
W0194	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0198	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en participant à d'autres activités précisées
W0199	Chute de plain-pied résultant de glissade, faux pas et trébuchement, lieu sans précision, en participant à une activité non précisée
W02	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes [Chute surf]
W02	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes [Chute roller]
W02	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes [Chute en snowboard]
W02	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes
W02	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes [Chute ski]
W020	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile
W0200	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en pratiquant un sport
W0201	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en participant à un jeu et à des activités de loisirs
W0202	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en exerçant un travail à des fins lucratives
W0203	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en exerçant d'autres formes de travail
W0204	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0208	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en participant à d'autres activités précisées
W0209	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, domicile, en participant à une activité non précisée
W021	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif
W0210	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en pratiquant un sport
W0211	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en participant à un jeu et à des activités de loisirs
W0212	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en exerçant un travail à des fins lucratives
W0213	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en exerçant d'autres formes de travail
W0214	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0218	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en participant à d'autres activités précisées
W0219	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, établissement collectif, en participant à une activité non précisée
W022	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public
W0220	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en pratiquant un sport
W0221	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en participant à un jeu et à des activités de loisirs
W0222	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en exerçant un travail à des fins lucratives
W0223	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en exerçant d'autres formes de travail
W0224	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0228	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en participant à d'autres activités précisées
W0229	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, école, lieu public, en participant à une activité non précisée
W023	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport
W0230	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en pratiquant un sport
W0231	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en participant à un jeu et à des activités de loisirs
W0232	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en exerçant un travail à des fins lucratives
W0233	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en exerçant d'autres formes de travail
W0234	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0238	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en participant à d'autres activités précisées
W0239	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu de sport, en participant à une activité non précisée
W024	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route
W0240	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en pratiquant un sport
W0241	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en participant à un jeu et à des activités de loisirs
W0242	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en exerçant un travail à des fins lucratives
W0243	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en exerçant d'autres formes de travail
W0244	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0248	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en participant à d'autres activités précisées
W0249	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, rue ou route, en participant à une activité non précisée
W025	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce
W0250	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en pratiquant un sport
W0251	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en participant à un jeu et à des activités de loisirs
W0252	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en exerçant un travail à des fins lucratives
W0253	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en exerçant d'autres formes de travail
W0254	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0258	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en participant à d'autres activités précisées
W0259	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, zone de commerce, en participant à une activité non précisée
W026	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier
W0260	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en pratiquant un sport
W0261	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en participant à un jeu et à des activités de loisirs
W0262	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en exerçant un travail à des fins lucratives
W0263	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en exerçant d'autres formes de travail
W0264	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0268	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en participant à d'autres activités précisées
W0269	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, local industriel et chantier, en participant à une activité non précisée
W027	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole
W0270	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en pratiquant un sport
W0271	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en participant à un jeu et à des activités de loisirs
W0272	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en exerçant un travail à des fins lucratives
W0273	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en exerçant d'autres formes de travail
W0274	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0278	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en participant à d'autres activités précisées
W0279	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, exploitation agricole, en participant à une activité non précisée
W028	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés
W0280	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en pratiquant un sport
W0281	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en participant à un jeu et à des activités de loisirs
W0282	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en exerçant un travail à des fins lucratives
W0283	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en exerçant d'autres formes de travail
W0284	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0288	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en participant à d'autres activités précisées
W0289	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, autres lieux précisés, en participant à une activité non précisée
W029	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision
W0290	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en pratiquant un sport
W0291	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0292	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en exerçant un travail à des fins lucratives
W0293	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en exerçant d'autres formes de travail
W0294	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0298	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en participant à d'autres activités précisées
W0299	Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes, lieu sans précision, en participant à une activité non précisée
W03	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers
W030	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile
W0300	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en pratiquant un sport
W0301	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en participant à un jeu et à des activités de loisirs
W0302	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en exerçant un travail à des fins lucratives
W0303	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en exerçant d'autres formes de travail
W0304	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0308	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en participant à d'autres activités précisées
W0309	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, domicile, en participant à une activité non précisée
W031	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, établissement collectif
W0310	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, établissement collectif, en pratiquant un sport
W0311	Autre chute de plain-pied due à une collision avec, ou une poussée par un tiers, établissement collectif, en participant à un jeu et à des activités de loisirs
